Time (s),Interpolated Values_Waist Acceleration,Interpolated Values_Chest Acceleration,Interpolated Values_Left Ankle Acceleration,Interpolated Values_right Ankle Acceleration,Interpolated_Left Leg,Interpolated_Left Leg.1,Interpolated_Left Leg.2,Interpolated_Left Leg.3,Interpolated_Left Leg.4,Interpolated_Left Leg.5,Interpolated_Left Leg.6,Interpolated_Left Leg.7,Interpolated_Right Leg,Interpolated_Right Leg.1,Interpolated_Right Leg.2,Interpolated_Right Leg.3,Interpolated_Right Leg.4,Interpolated_Right Leg.5,Interpolated_Right Leg.6,Interpolated_Right Leg.7,Interpolated_gaussian_EMG_magnitude_left,Interpolated_gaussian_EMG_magnitude_right,Interpolated Values_left wrist Acceleration,Interpolated Values_right wrist Acceleration,Interpolated Values_left wrist electrodermal,Interpolated Values_right wrist electrodermal,Interpolated Values_left wrist Tempreture,Interpolated Values_right wrist Tempreture,Interpolated Values_VO2,Interpolated Values_Breath Frequency,Interpolated Values_Minute Ventilation,Interpolated Values_SpO2,Interpolated Values_Heart Rate,Interpolated Values_Enregy expendiures,Activity Code
370.0,9.918805770538444,10.05237625402517,12.356003161501487,12.310434871539057,0.2276692660495689,0.0514889125340656,0.0468641609215484,0.0706017134428774,0.0653271908540553,0.1029140268216418,0.0837150224134744,0.0839497712605173,0.1115058683610367,0.0509148263522477,0.0550068441918164,0.09157463206098,0.0378225993206041,0.0949390224599995,0.1046324449507521,0.0953488705880074,0.302919591028333,0.2410735422251171,9.75197690709236,9.75197690709236,0.1542598558439346,0.1234889334492229,32.566304475493816,33.1105609965931,10.831327772903308,21.0,18.0,100.0,88.0,3.794864516984302,1
371.0,9.91809624160218,10.04944928530062,12.384359141090265,12.292078927850506,0.2279259045942997,0.0525508891536914,0.046848210386894,0.0728790273364381,0.0667819764228833,0.1016111634573478,0.0861605384992427,0.083979673117916,0.1143667956547292,0.0490366576878027,0.0566514915933715,0.0883501769808986,0.0363447736777642,0.0965452219990306,0.1103995645335886,0.0960316583944105,0.3062479396223085,0.2423982006541193,9.756189902203143,9.756189902203143,0.1542628985864909,0.1235171598086517,32.5657080524547,33.110038463975656,10.831327772903308,21.0,18.0,100.0,88.0,3.794864516984302,1
372.0,9.917549035505496,10.04701720902333,12.398492656486765,12.311819548131783,0.2335638294091248,0.0547090421630137,0.047420046179651,0.0743069174403754,0.0674822895271618,0.0998639597333347,0.0888755354804877,0.0856636115216858,0.116327362700819,0.0479324156471503,0.0586230460205403,0.0873469046035163,0.0358182282344602,0.0962688395027602,0.1166609993030632,0.0968001847064231,0.3113043748850051,0.2442265166784794,9.761587579179697,9.761587579179697,0.1542616524848748,0.1235479685799144,32.56515663484932,33.10960826173089,10.831327772903308,21.0,18.0,100.0,88.0,3.794864516984302,1
373.0,9.916996283044682,10.046391025734131,12.385744893220572,12.361947401241842,0.2457176079913937,0.0571550543270894,0.0489089910191141,0.0732604759185805,0.0673436929505617,0.0989763025212402,0.0903643962175004,0.0880424757196846,0.1176514585326529,0.0477684050833922,0.0599173097247149,0.0886240258675413,0.0364970960053883,0.0934412406961176,0.1189954571714306,0.0961688476095801,0.3171147688564421,0.2458898221244526,9.76707461527122,9.76707461527122,0.1542574039623134,0.123575660994796,32.56456661519608,33.10920447556649,10.87499527906141,21.0,18.0,100.0,89.0,3.794864516984302,1
374.0,9.91622377086066,10.047770075122532,12.3637507440985,12.40176157746962,0.2561720594467003,0.0589245472491933,0.0511287239620741,0.0698226585185805,0.067509966126577,0.0999328565350947,0.0903478635226214,0.0902345259435518,0.1194024007041364,0.0482290920958974,0.0603335526900035,0.0920206088588789,0.0384538527667589,0.0896541589272489,0.1164902944115532,0.0936497026604626,0.3218152730134656,0.2474840604123018,9.773935938330144,9.773935938330144,0.154254626910068,0.1236024842936964,32.563999883726616,33.108694316267815,10.87499527906141,21.0,18.0,100.0,89.0,3.794864516984302,1
375.0,9.915490501283474,10.05070359275972,12.372407189452789,12.42346720532085,0.2567167122240828,0.0599706707805052,0.0533263894752993,0.0665597898885002,0.0685849523497247,0.1024262407535367,0.0899422231985423,0.0915725414915133,0.1224697376832122,0.0488777387827732,0.0606726621431188,0.09828916374143,0.0413617205749569,0.086846569618813,0.1129791485784345,0.0911269616134327,0.3238297588459625,0.2495459294951822,9.782778593392123,9.782778593392123,0.154247019226103,0.1236294137156288,32.56340374817412,33.10824247159476,10.87499527906141,21.0,18.0,100.0,89.0,3.794864516984302,1
376.0,9.91482406857372,10.053186370487571,12.416155093547196,12.457369674761416,0.2492884391746244,0.0609860856403087,0.0545862886850143,0.065485059556999,0.0699323058103485,0.1051335352098288,0.0895804647424552,0.0922474074449893,0.126142867712834,0.0491809241605606,0.0614268551776461,0.1062185295028314,0.0439866369044601,0.0849673436244495,0.1124239345183606,0.0909341867871306,0.3229406687345112,0.2522100327342771,9.792934577288888,9.792934577288888,0.1542403977817084,0.1236526082556612,32.56281455313197,33.10787922680418,10.927633008659493,21.0,18.0,100.0,89.0,3.794864516984302,1
377.0,9.914128472731788,10.052781342713647,12.4479641789992,12.507382040722549,0.2413305101301658,0.0624514576287669,0.0546316831586295,0.0653162924073265,0.070975308462943,0.1068093271810839,0.0886351803619921,0.0930462620224147,0.1285818586949146,0.0486465553382529,0.06201421644347,0.1123021603082056,0.0451850884194857,0.0830886075704603,0.1146277789348382,0.09332706918137,0.3201774269299538,0.2548158277351176,9.80235135324131,9.80235135324131,0.1542290364225193,0.1236706386558921,32.56229661639632,33.107517282187644,10.927633008659493,21.0,18.0,100.0,89.0,3.794864516984302,1
378.0,9.913743733505957,10.04952635665777,12.433535310297058,12.543035257803531,0.2359939097795291,0.0643660978045417,0.0540814958818069,0.0637280071238756,0.0720710872976907,0.1069261979818021,0.0871672476697729,0.0939124697419889,0.1287510747528172,0.0475548330071552,0.0618699672231455,0.1149302976712675,0.0453232895259292,0.0813756767745548,0.1162398572556278,0.0961328490796091,0.3168646897961912,0.2564435734989532,9.806366663190328,9.806366663190328,0.1542179013633533,0.1236922375246877,32.561713966570025,33.10706698750279,10.927633008659493,21.0,18.0,100.0,89.0,3.794864516984302,1
379.0,9.91386823835708,10.045418035376134,12.39452747327856,12.552580536936524,0.2324533909682107,0.0664375447702496,0.0537364162109141,0.0609783805243041,0.073393626437451,0.1056979858570557,0.085994391147365,0.0941224421740292,0.1265562667720019,0.0468190173984923,0.0613219784940587,0.1154713130639342,0.0455133734354894,0.0805352799353297,0.1156920984811123,0.0970614050667392,0.3139194315713632,0.2567601956992324,9.800746470789496,9.800746470789496,0.1542049630336204,0.1237100013428337,32.56111341657628,33.10668406908467,10.986569792722335,20.0,18.0,100.0,90.0,3.794864516984302,1
380.0,9.914281923862584,10.04151984196942,12.3676550230461,12.55354123846661,0.2303200695598142,0.0681457176017936,0.0541483890901624,0.0589270315416454,0.0741395926653836,0.1036755661101121,0.0850573049143423,0.0937064505807915,0.1225028070679084,0.0467468561505696,0.0608724453367723,0.1146730531340653,0.0460368574434411,0.0805702375375393,0.1153408413864161,0.0965779658868454,0.3117957620127222,0.2562784079410473,9.78715758490303,9.78715758490303,0.1541918347753616,0.1237278791072239,32.5605779595687,33.10639602919898,10.986569792722335,20.0,18.0,100.0,90.0,3.794864516984302,1
381.0,9.914874678208248,10.03727175965496,12.35233616273605,12.553116781924697,0.2295338919946541,0.0690112617539717,0.0553565721476839,0.0584786366249078,0.0738923744193499,0.1016166263823617,0.0840531944336377,0.0933799091059125,0.1188791717535729,0.0468250671535477,0.0604542753557179,0.1117784846619414,0.0464659635675377,0.0813279157161386,0.1176433540038491,0.0971257980253793,0.3106579555400598,0.2558268715175691,9.772268515276217,9.772268515276217,0.1541740552153553,0.1237437263001204,32.56003599124165,33.10614965183245,10.986569792722335,20.0,18.0,100.0,90.0,3.794864516984302,1
382.0,9.915373894780418,10.032453074850388,12.327624033619411,12.53614488396843,0.2299190292992572,0.0688265446124934,0.0563205903456828,0.0597575075810236,0.0738400586461235,0.1004321361968578,0.0843163452976546,0.0934499865786402,0.1184048671026862,0.046696715550289,0.0598477134804712,0.1070145115174403,0.0462238774849167,0.0833176780994119,0.1218023327810175,0.0997771539142552,0.3104021188961472,0.2557637791952019,9.761363232291204,9.761363232291204,0.1541552921218017,0.1237560280621378,32.55950055357484,33.105957501598986,11.04810564958452,20.0,18.0,100.0,91.0,3.794864516984302,1
383.0,9.915342030155388,10.028998347069509,12.296329267474809,12.490467251816716,0.2306055101392623,0.0676018355870488,0.0558200790630022,0.0622072155779304,0.0755071920988144,0.1001706908901445,0.0872213511029313,0.0935553771160706,0.1204272794749741,0.046448988806158,0.0591499893535814,0.1014465140570714,0.0447836112909436,0.0865670173628011,0.1250957909223023,0.1032958502807574,0.3106392715669087,0.2556265666821314,9.756270975840758,9.756270975840758,0.1541383231852503,0.1237691217787254,32.558879108097464,33.105831903000166,11.04810564958452,20.0,18.0,100.0,91.0,3.794864516984302,1
384.0,9.914916525275505,10.029437289665276,12.27835089544631,12.431283028488362,0.2295048819167388,0.0657443261974828,0.0542778223445488,0.0643587384457117,0.0783610887476624,0.0998860934344336,0.0915507943320314,0.0933079382435582,0.1217091392352406,0.0462454279367421,0.0586049756936564,0.0959645844614492,0.0425674246344471,0.0895318386145438,0.1258208113760317,0.105516373023585,0.3109148538317273,0.2544922402244413,9.757865013857645,9.757865013857645,0.1541185026882239,0.1237821819856077,32.55834474183277,33.105678418330754,11.04810564958452,20.0,18.0,100.0,91.0,3.794864516984302,1
385.0,9.914610451747102,10.03360500106252,12.27857360405464,12.392422070819087,0.2272024894544579,0.0638629708209679,0.0531155642717371,0.0654012968735929,0.0796445863188803,0.099106405440673,0.0950260567245569,0.0927644539508781,0.1208283738554113,0.0462021091745184,0.0582233014844577,0.091605060190859,0.0409941600447468,0.0906154654845166,0.1240067467792261,0.1047958646270372,0.3110466887829589,0.2516877999935666,9.765061570048866,9.765061570048866,0.1541003999493171,0.1237932821219041,32.557798784997416,33.10556125969992,11.107953720126307,20.0,18.0,100.0,91.0,3.794864516984302,1
386.0,9.91477888500296,10.039188365511016,12.28915595343783,12.386895393351928,0.2276459990957334,0.0622213610541972,0.0527268981322606,0.065478327042542,0.0776983108073435,0.0981760742113426,0.0967293151119189,0.0921249021500316,0.1185732183056349,0.0462912618434342,0.0577032337523118,0.0888782720526235,0.0408763344947392,0.0896206823732387,0.1201272013161118,0.1013890675424254,0.3111357703365,0.2472893399854826,9.772721677081334,9.772721677081334,0.1540737261708689,0.1238025091203021,32.55726772354024,33.10556290153176,11.107953720126307,20.0,18.0,100.0,91.0,3.794864516984302,1
387.0,9.915513627910324,10.044339272333437,12.304291661785582,12.39944188848559,0.2317231133243064,0.0609460258194633,0.0525174837992495,0.0646126972592113,0.0747165707211806,0.0976291794077362,0.0963925036741333,0.0913318972831809,0.11559159530847,0.0462761415904168,0.0570440006022913,0.0874212452365904,0.0418787885682809,0.0870150124095839,0.1145051450468545,0.0974532232489887,0.3112345269466511,0.2421406869402732,9.774572447298466,9.774572447298466,0.1540476195117206,0.1238130101514119,32.5567057937044,33.10562241919433,11.107953720126307,20.0,18.0,100.0,91.0,3.794864516984302,1
388.0,9.916515755790098,10.047744934510842,12.318154100908703,12.409687243725344,0.2348806746409593,0.0603568706557158,0.0521569432603866,0.0631408596899517,0.0744076317755729,0.0979954241496034,0.0937116560796335,0.0904238812595012,0.1126620404788933,0.0459263513678372,0.0568988710137814,0.0865829929333565,0.043556386843346,0.0837898688853195,0.1078219366538724,0.0947446188705238,0.3112201440236877,0.2375154119469691,9.768438766880006,9.768438766880006,0.15401968051215,0.1238231367904291,32.55612644803237,33.105652295192655,11.16191608549858,20.0,19.0,100.0,92.0,3.794864516984302,1
389.0,9.917528972315974,10.048376304386183,12.332028512619424,12.400713771146366,0.2331339999899192,0.0605969936063792,0.0517909818132515,0.0623484915980145,0.0775216528993646,0.0996106731978257,0.0897622786204413,0.0898695245696369,0.1115839272825058,0.0453142630911522,0.0577062950378675,0.0861655202431476,0.0455284765295645,0.0819848116809928,0.1018633170365675,0.0932640280499807,0.311086088040301,0.2345807392505383,9.75885356781702,9.75885356781702,0.1539937600666379,0.1238387762237247,32.55567681532448,33.105645501957355,11.16191608549858,20.0,19.0,100.0,92.0,3.794864516984302,1
390.0,9.9187483421681,10.04631539461802,12.356764494978352,12.37039581694551,0.228971187395287,0.061156102108807,0.0515474266824642,0.0640167497634127,0.0812408555641128,0.1023744394914054,0.0869349991195016,0.089952338629843,0.1133500124193032,0.0449057797255173,0.0591274126622867,0.0871377257316479,0.0466895936967768,0.0825567020102724,0.0986716217385369,0.0926039762383356,0.3110562298705538,0.2338537117967619,9.75363548006356,9.75363548006356,0.153963484735605,0.1238554420239725,32.55533300833122,33.10564558741657,11.16191608549858,20.0,19.0,100.0,92.0,3.794864516984302,1
391.0,9.920032147610389,10.042596582001158,12.38978514639589,12.33677287087537,0.2279454852644896,0.0611884246989856,0.051226337378854,0.0688944447100022,0.0827242983053069,0.1054609151160993,0.0867072861437286,0.0903259998106237,0.1162360218422463,0.0452301032540423,0.0607620788857604,0.090114858139115,0.0457461129484007,0.0834907401790979,0.0987200138716371,0.0928265163249128,0.3111117633738822,0.2349767696542818,9.756221850247512,9.756221850247512,0.153934468370705,0.1238728030857423,32.55486975787652,33.10565302689429,11.206623006065998,20.0,19.0,100.0,92.0,3.794864516984302,1
392.0,9.920462059528466,10.038406926759752,12.413044380467388,12.320823195268355,0.2292271218995067,0.060769412022964,0.0507246523751903,0.0744167334681232,0.081629909988052,0.107324532023341,0.0886700600223489,0.0909091544327446,0.1174757018013441,0.0462783059092043,0.0623062616187952,0.0940134753405086,0.0430381216804623,0.0827189516509376,0.1016660641271759,0.0935407818112451,0.3106118580129463,0.2369952594312629,9.761819417891676,9.761819417891676,0.1539033550136663,0.1238875967566668,32.55429267962829,33.10566829287988,11.206623006065998,20.0,19.0,100.0,92.0,3.794864516984302,1
393.0,9.919308159887857,10.035258558471094,12.41869093087981,12.33792555135238,0.2257670742487396,0.0612235496042552,0.0506980444931641,0.0757203034465302,0.0793242594298091,0.1064866709504037,0.0915817005129815,0.0925408519072911,0.116618456779382,0.0473444398612397,0.0629065302302381,0.0976499265839059,0.0406060469010417,0.0811008034639894,0.1067907032201715,0.093732387878766,0.3088570493094542,0.2388833783359462,9.762799874174592,9.762799874174592,0.1538718652656393,0.123904020632876,32.553668437429764,33.105737563205324,11.206623006065998,20.0,19.0,100.0,92.0,3.794864516984302,1
394.0,9.917164456254868,10.034410584177063,12.411889591797625,12.388014170046237,0.2165110731918292,0.0631970075042823,0.0518125388911457,0.0712231372534157,0.0773877381975489,0.1027783043854482,0.0941479813376773,0.0957595862594661,0.1156708722925198,0.0477138176720404,0.062048839171351,0.100057536242403,0.0400643553367525,0.0803928238918728,0.1109107594661043,0.0929121501590552,0.30607983851103,0.239939107570878,9.75792272779246,9.75792272779246,0.1538428974320811,0.1239224172383422,32.553086070977955,33.10582391443933,11.240142132828694,20.0,19.0,100.0,92.0,3.794864516984302,1
395.0,9.91588675499326,10.03500862233157,12.392925848703284,12.440844819920692,0.2098240264998079,0.0653748996513998,0.0534462654193031,0.0648539670104479,0.0765937605355328,0.0981700194380342,0.0949526715433466,0.0993732933762123,0.1160443461955702,0.0473296362837135,0.0607520727474407,0.1003515993634921,0.0413785508590341,0.0805668623137801,0.110221831151583,0.0917057706211024,0.3034644612021783,0.2399418813812025,9.753262246083038,9.753262246083038,0.1538120315335211,0.1239391035562998,32.55250596596947,33.105922912702844,11.240142132828694,20.0,19.0,100.0,92.0,3.794864516984302,1
396.0,9.91663816274358,10.035271887501905,12.363003203745432,12.467543800425345,0.211591647987494,0.0662764361796146,0.0543768797801031,0.0609392459768618,0.0764689460924449,0.0950792936577917,0.0933251138861021,0.1013023858680417,0.1171613731932234,0.0467008806249289,0.0603351152807761,0.0995891437515971,0.0434200093308426,0.0803538339322685,0.105315581382137,0.09132675048958,0.3019684634758819,0.2390956734618004,9.753743799155686,9.753743799155686,0.1537857784890349,0.1239551360276366,32.551996750576,33.106038627008104,11.240142132828694,20.0,19.0,100.0,92.0,3.794864516984302,1
397.0,9.91843966012278,10.035144586828292,12.339896974420864,12.475333398813332,0.2186467912445119,0.0660404384266897,0.0543403048608074,0.0593534139768413,0.0763643123450665,0.0934081335285615,0.0900114127475532,0.1007828591737958,0.1178705118767087,0.046316114199441,0.0609563214764604,0.0993945153538551,0.0448402015088115,0.0789956926260456,0.100283655155139,0.0925044749319259,0.3013199519372591,0.2377630839496809,9.75782518750134,9.75782518750134,0.1537549928672636,0.1239690214134475,32.55150577789115,33.10618920555407,11.262300485806602,20.0,19.0,100.0,93.0,3.794864516984302,1
398.0,9.91980518065935,10.035302832235706,12.3437868207872,12.480077218965109,0.2245334141796333,0.0654454754033783,0.0539032469661309,0.0574193043827312,0.0761815806083308,0.0915328881919823,0.0862061927876974,0.0987094485975173,0.1174274923179649,0.0460024088115108,0.0619196968834129,0.099230466774617,0.0451500879798893,0.0769100161811418,0.0975178783644693,0.0946573320924335,0.3003125459260263,0.236179546255351,9.76064579842501,9.76064579842501,0.1537254645552701,0.1239838223089415,32.55107616865927,33.10632373440573,11.262300485806602,20.0,19.0,100.0,93.0,3.794864516984302,1
399.0,9.92057033120284,10.036066212830672,12.378840685245752,12.477554085838175,0.2250533611703394,0.064438492026167,0.0535553087853305,0.0544669300435494,0.0755297202986442,0.0894973379507877,0.0831109368047722,0.0960547947602311,0.1157254818024711,0.0451686391282992,0.0622651452638005,0.0977188914606397,0.0449494672356436,0.075165661428156,0.096693034336162,0.0962915293128796,0.2979756868541682,0.234463904696229,9.759804856458652,9.759804856458652,0.1536922397381073,0.1239973845252931,32.550680140450844,33.106516502509685,11.262300485806602,20.0,19.0,100.0,93.0,3.794864516984302,1
400.0,9.921189093506914,10.03846143792889,12.434524728980286,12.458119185988906,0.2207103925562822,0.062415998783348,0.053326783608141,0.0521460829827823,0.0738068360445787,0.0885355027915717,0.0816456711934752,0.093007466687296,0.1138498485668729,0.0438060504921846,0.0614049513420274,0.0945795485516525,0.0445003972144778,0.0746784418953084,0.097134635318864,0.0964580573615098,0.2943992860997672,0.2328294267410502,9.757065699349882,9.757065699349882,0.1536604296889611,0.1240103676677123,32.55028903510148,33.106588798641454,11.274642849870611,20.0,19.0,100.0,93.0,3.794864516984302,1
401.0,9.921724468775476,10.043156651985509,12.487035507990589,12.424136920234393,0.2159796316972698,0.0593265455256912,0.052648417167495,0.0516027952800567,0.0713317228837188,0.0888576142997239,0.0815600859584076,0.089499052116321,0.1136125948173514,0.0424659587617367,0.0598862152491067,0.0908330138406173,0.0433117748317747,0.0758332436441608,0.098574776701425,0.0951117242701279,0.290581500336894,0.2316184690951468,9.754719475725658,9.754719475725658,0.1536248898066529,0.1240253648742218,32.54975819057785,33.10659170735965,11.274642849870611,20.0,19.0,100.0,93.0,3.794864516984302,1
402.0,9.921921490925742,10.048116317463894,12.50459475380325,12.3859791513292,0.2139021877733527,0.0560725284194761,0.0508633415756829,0.052725532087512,0.0690989538939285,0.0897948384866514,0.0821528993230927,0.0859155727145458,0.1158666079065665,0.0413569866972324,0.0587969093719345,0.088382727772217,0.0414823068155801,0.0785529564009562,0.1003210533921962,0.0922852809408725,0.2876438332973347,0.2309992935657776,9.75384157047347,9.75384157047347,0.1535925939187449,0.1240392381894395,32.549261789746964,33.10669008049314,11.274642849870611,20.0,19.0,100.0,93.0,3.794864516984302,1
403.0,9.921441897733931,10.049887780215585,12.473142002089917,12.350228067575806,0.2137435308995374,0.053945930877744,0.0482650889689105,0.0553698447671016,0.0674739211405805,0.0908394404250236,0.0836073915385356,0.0829192143364223,0.1191552576259063,0.0403833794224993,0.0583877022268939,0.0879597426646167,0.0397788626921311,0.0821326209927607,0.1015547684523674,0.088798254106853,0.2861518103565257,0.2306530463426747,9.75645219717936,9.75645219717936,0.1535557688368219,0.1240525518839807,32.54867629548982,33.10687977089859,11.280048257961724,20.0,19.0,100.0,93.0,3.794864516984302,1
404.0,9.920349993244416,10.047735211523394,12.417781116374536,12.324574675303138,0.2146423400747994,0.053882935513405,0.0462580812853119,0.0589764035518146,0.0661491597300885,0.0917016242077447,0.0858342113680494,0.080516166430718,0.1205377246273052,0.0396171362997509,0.0580915254755298,0.0880094935263809,0.0385367819473785,0.0848702980500694,0.1020421248385864,0.086857521844558,0.2859228448222044,0.2298592192276332,9.764538102336177,9.764538102336177,0.1535262385383766,0.1240620422683312,32.54813851832869,33.107032648834874,11.280048257961724,20.0,19.0,100.0,93.0,3.794864516984302,1
405.0,9.919216257020109,10.044497786815512,12.378487489382684,12.327852760301653,0.2165090033181509,0.0559146471804843,0.0461987516906298,0.0621131053659156,0.0652507714477906,0.0921354863687497,0.0870410557817555,0.0779649129853974,0.1186106706593332,0.039122364040755,0.0575822422115738,0.08719742654462,0.0378538071822958,0.0845823194303913,0.1014961665485656,0.0875598730706691,0.2862373955308916,0.2279980376725164,9.776463170389624,9.776463170389624,0.1534954107462534,0.1240775683265057,32.547679722290354,33.10723292957879,11.280048257961724,20.0,19.0,100.0,93.0,3.794864516984302,1
