Time (s),Interpolated Values_Waist Acceleration,Interpolated Values_Chest Acceleration,Interpolated Values_Left Ankle Acceleration,Interpolated Values_right Ankle Acceleration,Interpolated_Left Leg,Interpolated_Left Leg.1,Interpolated_Left Leg.2,Interpolated_Left Leg.3,Interpolated_Left Leg.4,Interpolated_Left Leg.5,Interpolated_Left Leg.6,Interpolated_Left Leg.7,Interpolated_Right Leg,Interpolated_Right Leg.1,Interpolated_Right Leg.2,Interpolated_Right Leg.3,Interpolated_Right Leg.4,Interpolated_Right Leg.5,Interpolated_Right Leg.6,Interpolated_Right Leg.7,Interpolated_gaussian_EMG_magnitude_left,Interpolated_gaussian_EMG_magnitude_right,Interpolated Values_left wrist Acceleration,Interpolated Values_right wrist Acceleration,Interpolated Values_left wrist electrodermal,Interpolated Values_right wrist electrodermal,Interpolated Values_left wrist Tempreture,Interpolated Values_right wrist Tempreture,Interpolated Values_VO2,Interpolated Values_Breath Frequency,Interpolated Values_Minute Ventilation,Interpolated Values_SpO2,Interpolated Values_Heart Rate,Interpolated Values_Enregy expendiures,Activity Code
374.0078122,9.89442825290026,10.141120751471608,12.409421407579,12.92197297174876,0.0338301442211815,0.092108265239268,0.0473751252328435,0.0495497372322968,0.058654242950079,0.0696302145337788,0.0907898487603624,0.0971056910146367,0.0760685808143832,0.0595714884773831,0.0370872400122,0.0442176156685541,0.0811294779120606,0.0805424171700807,0.0692773630922407,0.0934424564833956,0.1960086118906086,0.1955632241197256,10.356559423908276,10.356559423908276,0.4471978284999014,0.8526547227837828,29.030248019485164,29.01138184489391,7.583530742801583,22.0,13.0,99.0,79.0,3.762365538089989,2.0
375.0078122,9.898741058558326,10.16274583008363,12.489287987977391,13.009623990296344,0.0336773765670491,0.0908633362068637,0.0459001018687542,0.0524770369570071,0.0583202260779004,0.0686618574007809,0.0891783637523135,0.0851549909752723,0.0775299608625653,0.0598293515626104,0.037836491809353,0.0434673638763606,0.079002914764178,0.0795800840416637,0.0712001661968968,0.0917177113530644,0.1941340641073351,0.1978224013760032,10.353040054910906,10.353040054910906,0.4472612040037116,0.8529285379330096,29.02902775153509,29.00945515830017,7.583530742801583,22.0,13.0,99.0,79.0,3.762365538089989,2.0
376.0078122,9.90229318141565,10.174088870851836,12.542518586880808,13.03354062110468,0.0342196334838066,0.0900409757257132,0.0449097317239571,0.0552662653454665,0.0582330073047496,0.0653478964213801,0.0877177125444202,0.076849723835458,0.0801916934776857,0.0587635000138073,0.0376366050408758,0.0439630579147439,0.0788645259670997,0.0781715964134114,0.0723863436821224,0.0907856040624334,0.1914143903889999,0.1998400394668602,10.301157141146518,10.301157141146518,0.4473206230587836,0.8531878636340897,29.027843117029317,29.0075934698936,7.808163862498081,23.0,13.0,99.0,80.0,3.762365538089989,2.0
377.0078122,9.904043119050195,10.178909594721492,12.5847320593277,13.01848702055857,0.0356478691478055,0.0899257552614378,0.0450342655690927,0.0576552622836999,0.0580918972422374,0.0608454296921231,0.0876297426326723,0.0734692422432255,0.0837845761135536,0.0570084365574983,0.0367643571116912,0.0455151511660321,0.081490554275664,0.0779079366711423,0.0737342302267209,0.0919929098031925,0.1896891760282947,0.202606122838569,10.243394504123614,10.243394504123614,0.4473660438735301,0.8534318468106368,29.02666323683164,29.00575691626684,7.808163862498081,23.0,13.0,99.0,80.0,3.762365538089989,2.0
378.0078122,9.90239096715856,10.180498580463434,12.607438713221615,12.97981931558226,0.0377524122592679,0.0900424459397341,0.0454424976036131,0.0584289004072464,0.0577614310561015,0.0565172508551874,0.0897305877153198,0.0742999341120116,0.0872337768385974,0.0542320485530213,0.0351096796875775,0.0470625022100531,0.0847553821505895,0.0797172541638386,0.0751045356720624,0.095969067671769,0.1896048260068271,0.2062521527164686,10.20711245658782,10.20711245658782,0.4473928265449193,0.8536504599084916,29.02554008804817,29.003881010797382,8.055598553378463,23.0,14.0,99.0,80.0,3.762365538089989,2.0
379.0078122,9.898461735632807,10.180725396187416,12.613350207523892,12.93551786823663,0.0397917068010065,0.0899260853910751,0.0456066076566457,0.0572538743558375,0.0577201435702273,0.0536125168854398,0.0937749684835099,0.0787129144914275,0.0894349202787628,0.0503916291728679,0.0325737902673781,0.0478847038057062,0.0863162883280948,0.0826432602631585,0.0757495498069691,0.1029605191589899,0.1907583353078249,0.2102549671376083,10.199652550020923,10.199652550020923,0.4474041725147189,0.8538479562785141,29.024386367733467,29.001944799887543,8.055598553378463,23.0,14.0,99.0,80.0,3.762365538089989,2.0
380.0078122,9.895834587849883,10.180943477669228,12.629891557324386,12.904306914240795,0.0406254805711919,0.0894771108837993,0.0460217562189881,0.055896102730448,0.0582760737173939,0.0522968400375229,0.0978398511972094,0.0837793495773109,0.0899590172627462,0.0469790975172306,0.0301248059986154,0.0481122671433899,0.0863761161955272,0.0855295538525433,0.0752726537880872,0.1113600339016803,0.1922103187312593,0.2139300137561233,10.217789181733572,10.217789181733572,0.4474006457577304,0.8540292793082922,29.0232171519674,29.00014512254172,8.055598553378463,23.0,14.0,99.0,80.0,3.762365538089989,2.0
381.0078122,9.896574090216092,10.180712881797463,12.680216570936077,12.899680564658013,0.0398852154641127,0.0889189863861049,0.0471533872038283,0.0561296279277594,0.0593116598876063,0.0513944867767827,0.0990037537137579,0.0852805164773635,0.0888445152508597,0.0462435986819123,0.0295707923587083,0.048317109642878,0.0873496968996299,0.0875668887327321,0.0733024591495175,0.117436339553395,0.1931907080760581,0.2168474617119613,10.248839518838892,10.248839518838892,0.4473790506813377,0.8541988492377697,29.02209181878018,28.998422508907428,8.316597670703015,24.0,14.0,99.0,81.0,3.762365538089989,2.0
382.0078122,9.899747617988249,10.177195329890084,12.760066210863169,12.916973568625602,0.0385176596532158,0.0889096034090815,0.0489615260781399,0.0573085544957466,0.0607282200214494,0.0502210737048676,0.0961805414424666,0.0829025415188314,0.0864814118122409,0.0491148102064044,0.0317661831085678,0.0490566330921127,0.0915471079503739,0.0873710470204932,0.0697435005532222,0.1185781685056678,0.1937185902715693,0.2190507074205866,10.271810212351856,10.271810212351856,0.4473491504594151,0.854338973895132,29.02097264151996,28.996780130143907,8.316597670703015,24.0,14.0,99.0,81.0,3.762365538089989,2.0
383.0078122,9.902979452091063,10.16976192988281,12.851357695015208,12.93503727727253,0.0377550424855613,0.0899980589552576,0.0513499329614526,0.057608748110325,0.0624159128083212,0.0497445839610961,0.0921234829764779,0.0803160597598167,0.0840131364488701,0.0539823538342229,0.0353734854647373,0.0507107366227877,0.0992618267144128,0.083790652223422,0.066414417771559,0.1155867542313016,0.1946376152253733,0.2210547076762911,10.271456483753228,10.271456483753228,0.4473014742200087,0.8544652141819077,29.019930158011924,28.995227594304605,8.582313257360257,24.0,14.0,99.0,81.0,3.762365538089989,2.0
384.0078122,9.90422498939595,10.163289639768497,12.938180545323917,12.939095447881252,0.0383034198725736,0.0918970204343935,0.0539356001096154,0.0568274457679573,0.0637427241790509,0.0505455978901254,0.0912148885128994,0.080218906476647,0.0831251661041701,0.0576867001377729,0.0379714055350053,0.0530789250009567,0.108006164555001,0.0775492353790526,0.0662697509276286,0.1119056042670026,0.1969295083854645,0.2235673580395712,10.253916169502295,10.253916169502295,0.4472448762130311,0.8545808813296266,29.018824183064176,28.99362960194732,8.582313257360257,24.0,14.0,99.0,81.0,3.762365538089989,2.0
385.0078122,9.903550112470276,10.161515317725032,12.99630790652536,12.922083600136531,0.0402278417034555,0.0938873892202059,0.0559501922515764,0.0562279881147274,0.0637213594230617,0.0515796221408318,0.0957540928720111,0.0831061649879002,0.0850139082055752,0.0588155099836374,0.0386378223807384,0.0551627924095166,0.1137038673540406,0.0711999238629196,0.070193486585545,0.1120275231630804,0.2008427563575787,0.2270213064089933,10.243958697176009,10.243958697176009,0.4471730403741137,0.8546830794764677,29.01763840035237,28.99210915895515,8.582313257360257,24.0,14.0,99.0,81.0,3.762365538089989,2.0
386.0078122,9.90287148296896,10.161956444389885,12.984364776023774,12.878745382568908,0.0426125996661859,0.0953276532113727,0.0570562956898497,0.0563335583017084,0.0620844594447383,0.0523258271876991,0.1045544785808367,0.0886005339900498,0.0897227401665757,0.0593878430352735,0.0386541112860751,0.0559951984413669,0.1134523039818334,0.0676707796619792,0.0761070729479938,0.1179683744466297,0.2054465346444925,0.2311352240441029,10.259690264953866,10.259690264953866,0.4470857004300842,0.854773750312279,29.01651817837052,28.99069340307724,8.844789306456999,24.0,15.0,99.0,82.0,3.762365538089989,2.0
387.0078122,9.902914780662773,10.161394746782248,12.878655470917518,12.827034968581865,0.0438581958061692,0.0956083441093287,0.0573458322693771,0.0569895934761069,0.0599357130190634,0.0532692452173718,0.1136621127699076,0.0939938595949061,0.0956540046006377,0.061868690124178,0.0396360499892566,0.0554628997879324,0.1078209541856645,0.0684638194880373,0.0812625373960549,0.1261366745383102,0.2089408253540907,0.2348557119503788,10.287794319598149,10.287794319598149,0.4469913327903938,0.8548541390633657,29.01549208641404,28.989408672188187,8.844789306456999,24.0,15.0,99.0,82.0,3.762365538089989,2.0
388.0078122,9.902980625516967,10.160272644304662,12.731018689078162,12.803243399577918,0.0432711854723302,0.0943949283897043,0.0564179507826311,0.0590498951505227,0.0588237374445524,0.0537523759480477,0.1185374398298438,0.0942180532888428,0.0994156077519305,0.06548809069308,0.0417133618882471,0.0540101804696673,0.1005279669085776,0.0725042081441613,0.0842370469497646,0.1309275023247896,0.2095755188215241,0.2368211385028763,10.299440643177032,10.299440643177032,0.4468865177408295,0.8549263431861848,29.014481600357044,28.98808500794979,9.097341557017709,25.0,15.0,99.0,82.0,3.762365538089989,2.0
389.0078122,9.90333553289543,10.160197516052454,12.648809968250724,12.820106002458916,0.041746058887671,0.0922545879575253,0.053887908079639,0.0630979462565655,0.059347639502227,0.0525215414112717,0.1166136173115392,0.0873202744745391,0.0984220049999818,0.0670479989945988,0.0434518928957565,0.0521305884055875,0.0953938120514983,0.0766677634907868,0.084810751428986,0.1302430995793871,0.2066738633518561,0.2362150409725837,10.293993883896762,10.293993883896762,0.446779142164923,0.8549895315912716,29.013416217218165,28.986869645668893,9.097341557017709,25.0,15.0,99.0,82.0,3.762365538089989,2.0
390.0078122,9.90428982291627,10.16175962312214,12.681490032558,12.856259079596342,0.0405460966348702,0.090324565720292,0.0502392768790877,0.0672351304387239,0.0610579622851592,0.0500651732872561,0.1084101833683731,0.0772228315179826,0.0943848034784953,0.0647345105364654,0.043204005394143,0.0502731940366266,0.0933701078209212,0.0786449712311905,0.0833461169831554,0.1253442608724609,0.2010521474660115,0.2334755221190732,10.29714737449206,10.29714737449206,0.4466622281128469,0.8550379627821874,29.012303488262308,28.98570130609029,9.33479339074104,25.0,16.0,99.0,83.0,3.762365538089989,2.0
391.0078122,9.904725905861234,10.165173717963988,12.767544056999848,12.881340186528066,0.0403067802792217,0.0889502480252505,0.0462332124228898,0.0691879227573027,0.0633936192860063,0.0479918980963848,0.0971811846281513,0.0688457025990701,0.0913922761401457,0.0595406405426607,0.0404337983136245,0.0489967953106331,0.0931877240557839,0.0791952121991189,0.0805864378241957,0.1192134862770965,0.194540000745657,0.2302566227137252,10.306694004276574,10.306694004276574,0.4465408311055859,0.855078405127063,29.011281550843155,28.98446417371927,9.33479339074104,25.0,16.0,99.0,83.0,3.762365538089989,2.0
392.0078122,9.903949410065762,10.170276488517253,12.814699127346769,12.874712700274264,0.040988124099442,0.0876660869053755,0.0426389470929133,0.0692797352444102,0.0659995796560141,0.0469800590805129,0.0873641498617335,0.0639970960163264,0.0909462687616408,0.0535634864447264,0.0359769176932384,0.0489862365416914,0.0939436644070378,0.0802527322588822,0.077735328800073,0.1166936455635668,0.1890201148602182,0.2284906650880949,10.28402786358491,10.28402786358491,0.4464024260178392,0.8551129988270423,29.010327515518505,28.983203288371698,9.55356338300384,25.0,16.0,99.0,83.0,3.762365538089989,2.0
393.0078122,9.902561941764626,10.176097193481844,12.79468542905523,12.838871387335349,0.0420744046996412,0.0867180018551694,0.0405651841880299,0.0689511871588867,0.0681023924594744,0.0467639929786718,0.0819129659133961,0.0624115266366789,0.0915490998036527,0.0486738632933236,0.0315963047052352,0.0504287918770246,0.0953686215921103,0.0817712285413714,0.0765909261763223,0.1216697131362025,0.1856826353038829,0.2290988451788479,10.218824550725786,10.218824550725786,0.4462722619938455,0.8551354531863723,29.009352017952292,28.982131063938784,9.55356338300384,25.0,16.0,99.0,83.0,3.762365538089989,2.0
394.0078122,9.90102475310509,10.181060592623316,12.741332352933965,12.8037399840306,0.0431696453032814,0.0870100412086786,0.0405598341170944,0.0683462447726451,0.0685465115266578,0.0469924414310686,0.0806386964121279,0.0633855637689992,0.0912260598663924,0.0461619149385484,0.0290347189351153,0.0524259703659186,0.0969459789453274,0.082291146486481,0.0779285731654601,0.1325745482142094,0.1848954247603904,0.2312912336125182,10.154567451835009,10.154567451835009,0.446142432029383,0.8551466738200265,29.00832751567689,28.98115212500805,9.751614967940204,25.0,16.0,99.0,83.0,3.762365538089989,2.0
395.0078122,9.899570889992813,10.183096270956533,12.684168510732514,12.796964198462447,0.0442972794489722,0.0884529570762782,0.0416369523166264,0.0671607420066461,0.0673302929016698,0.0475134305201986,0.0813360400322429,0.0662730364481507,0.0888027083716718,0.0461360199233696,0.0287964944231402,0.0535098932124336,0.0983220922867522,0.08149484526859,0.0797192002015685,0.1426458774573801,0.1865810213144348,0.2330978041641863,10.133015243792268,10.133015243792268,0.4460012910083781,0.8551563603656319,29.007314683411263,28.980248813204604,9.751614967940204,25.0,16.0,99.0,83.0,3.762365538089989,2.0
396.0078122,9.898952771879742,10.181349213549083,12.621934783326507,12.814654549436852,0.0451662301815668,0.0900768262759665,0.0424810938895987,0.0660642512764719,0.0665212081802034,0.0486775016804697,0.0823298263576778,0.0717051212781243,0.0847897752316861,0.0471844144189122,0.0297837092901906,0.0529452459071876,0.0996935710483495,0.0799293536713195,0.0791088359739221,0.1449147055045044,0.190570913260019,0.2328648619081994,10.15087991304033,10.15087991304033,0.4458641525506532,0.8551477021954136,29.006380894418022,28.97940126634061,9.928290596052989,25.0,17.0,99.0,84.0,3.762365538089989,2.0
397.0078122,9.899362493609235,10.178126496540775,12.555875723614069,12.83526222263965,0.0451326295261368,0.0916605347823576,0.043097187637797,0.0659474938062231,0.0682031728600352,0.0511443748130557,0.0838848648122119,0.0814853977735616,0.081300957404291,0.0474213189198922,0.0303468821854538,0.051362910169203,0.1017478857394479,0.0774872369976004,0.0758436935913254,0.1380605038898725,0.1964466225662148,0.2305840280000895,10.17913533303768,10.17913533303768,0.4457146167153305,0.8551150319407608,29.00537803847945,28.978537717079814,9.928290596052989,25.0,17.0,99.0,84.0,3.762365538089989,2.0
398.0078122,9.899708782767071,10.175692001667464,12.50476579943343,12.843666798872402,0.0442422977916984,0.0934653308015795,0.0442141338607609,0.0669494286316094,0.0717343079334629,0.0550277558078426,0.0871401812552061,0.0943356424976053,0.0801064146391696,0.0465604158404937,0.0301486648457041,0.0496835919998561,0.1049959828852378,0.0743995873364374,0.0725911567084866,0.1278884296668969,0.203113609745098,0.2279161305860783,10.198002424757174,10.198002424757174,0.4455599355703,0.8550741906513729,29.004398499294627,28.977709906164563,9.928290596052989,25.0,17.0,99.0,84.0,3.762365538089989,2.0
399.0078122,9.8994852146221,10.172300421249645,12.483780813552498,12.829273780252397,0.0430524191062722,0.0945374710836217,0.0456753966860878,0.0690271655047874,0.0743302435921907,0.0592758686356457,0.0919889326316651,0.1033146845578105,0.0811856534661297,0.0464306381149847,0.0307777299423726,0.0481237489582367,0.1079829557148792,0.0727723415459837,0.0723480649926885,0.1215824472157138,0.2088191371840737,0.2269087837614395,10.203442315896194,10.203442315896194,0.4453918656182595,0.8550377814290845,29.003458569765616,28.977038707179727,10.084060929617417,26.0,17.0,99.0,84.0,3.762365538089989,2.0
400.0078122,9.899476900425302,10.16493803052674,12.493718385839806,12.778892167101493,0.0417462564656439,0.0934714462695099,0.0464800557676261,0.0721757070847293,0.0742971227013156,0.0618315780928212,0.0973683006266848,0.1025389321485643,0.0828922904622916,0.0486810872207562,0.0337869244050612,0.0469499992085202,0.1081842896279574,0.0750577316764233,0.0758530067648527,0.1219743522780078,0.2120396533329961,0.2284341759155553,10.197649844127438,10.197649844127438,0.4452246095471434,0.8550099686558652,29.00249843112516,28.976509959615672,10.084060929617417,26.0,17.0,99.0,84.0,3.762365538089989,2.0
401.0078122,9.899892538843444,10.15301686343191,12.522034055521669,12.691405471373086,0.0404474591026747,0.0907494884638085,0.0463356532193535,0.0753378281405316,0.0728631548142976,0.0611648957922891,0.1023363755947113,0.0950261299682758,0.0834628502117985,0.0526850873438831,0.0386194643527534,0.0470779841001547,0.1056702665364666,0.0804873096659677,0.0809784471972987,0.1279246736314717,0.2123390359456374,0.2315471634307546,10.183915228310884,10.183915228310884,0.4450644018218161,0.8549847851726684,29.00157462740576,28.976023147653333,10.22022384385944,26.0,17.0,99.0,84.0,3.762365538089989,2.0
402.0078122,9.899790437842729,10.138789995354983,12.547055067635483,12.59687618863491,0.0395427139674118,0.0884185146824507,0.046252818682922,0.0765532952442978,0.0724085255258882,0.0579899702943324,0.1046165926260634,0.0884515774622195,0.0830430722043468,0.0562182470799291,0.0429354845451388,0.0489208954797701,0.102803646079002,0.084903775092721,0.0836269158132671,0.1351482456081424,0.2103657938560363,0.2341277712094484,10.164462096541769,10.164462096541769,0.4449167819561317,0.8549674166812643,29.00056216878455,28.975651725247303,10.22022384385944,26.0,17.0,99.0,84.0,3.762365538089989,2.0
403.0078122,9.898826687730493,10.127060244660184,12.552246196833291,12.539555577288128,0.0391938436693058,0.0876001569535633,0.0471093350432554,0.0754655445823607,0.0734403076318293,0.0544231344522675,0.1016504544497538,0.0850288302008276,0.0834668494911125,0.0576515304121353,0.0446107503660781,0.0513104431867067,0.100390129173008,0.0855235390223952,0.0809648297674715,0.1372650482434563,0.2072310006765041,0.2343252752399454,10.139729724725424,10.139729724725424,0.4447735675585779,0.8549569317884621,28.999544406430648,28.97536889644548,10.338588502048028,26.0,17.0,99.0,84.0,3.762365538089989,2.0
404.0078122,9.898127566749537,10.122206067133714,12.540859039627833,12.53164893464034,0.039416672609128,0.0877151027385321,0.048489390740042,0.0744921277174481,0.0745419518069718,0.0516218533669064,0.0952235499706684,0.0813213170711869,0.0853058899080929,0.0571329684223333,0.0433737377312287,0.0525457075064184,0.0975781086444258,0.083632074015591,0.075186092710109,0.1319502023318241,0.2040145865530546,0.231747406528103,10.110226943733744,10.110226943733744,0.444637294334464,0.8549151167855924,28.99855539954397,28.97506896861116,10.338588502048028,26.0,17.0,99.0,84.0,3.762365538089989,2.0
