Time (s),Interpolated Values_Waist Acceleration,Interpolated Values_Chest Acceleration,Interpolated Values_Left Ankle Acceleration,Interpolated Values_right Ankle Acceleration,Interpolated_Left Leg,Interpolated_Left Leg.1,Interpolated_Left Leg.2,Interpolated_Left Leg.3,Interpolated_Left Leg.4,Interpolated_Left Leg.5,Interpolated_Left Leg.6,Interpolated_Left Leg.7,Interpolated_Right Leg,Interpolated_Right Leg.1,Interpolated_Right Leg.2,Interpolated_Right Leg.3,Interpolated_Right Leg.4,Interpolated_Right Leg.5,Interpolated_Right Leg.6,Interpolated_Right Leg.7,Interpolated_gaussian_EMG_magnitude_left,Interpolated_gaussian_EMG_magnitude_right,Interpolated Values_left wrist Acceleration,Interpolated Values_right wrist Acceleration,Interpolated Values_left wrist electrodermal,Interpolated Values_right wrist electrodermal,Interpolated Values_left wrist Tempreture,Interpolated Values_right wrist Tempreture,Interpolated Values_VO2,Interpolated Values_Breath Frequency,Interpolated Values_Minute Ventilation,Interpolated Values_SpO2,Interpolated Values_Heart Rate,Interpolated Values_Enregy expendiures,Activity Code
360.0078122,9.921414832565528,9.934124382582718,9.794338607773556,9.954776413908766,0.0246857128204239,0.0486578126391789,0.0228535865792093,0.0088966861158291,0.0185726056170623,0.0188851872668624,0.067674529724583,0.0111989832213117,0.0690667922435026,0.015847039216605,0.0274676452848701,0.016545149730297,0.0139904619485958,0.0226149188387812,0.0463207333871603,0.0198233035507732,0.0985901045085986,0.1079749076048827,9.77958180625741,9.77958180625741,0.0718745244805709,0.1425289021152474,35.32729984761437,36.72006465495564,5.418810492722583,17.0,11.0,100.0,89.0,3.1511415869842034,1
361.0078122,9.926439735915103,9.94653226267597,9.843831555255344,10.019823890208263,0.0262153195819234,0.0401559897269591,0.0230325283183693,0.0103446678154113,0.0189319800318978,0.0280288681665402,0.0685945280748785,0.0191796952717298,0.0700208619853012,0.0225306444441536,0.0312978339010112,0.0195138522958392,0.0164938282266379,0.0324370841339047,0.0426312386600073,0.0363319344032464,0.1038976689237589,0.1213687534598034,9.765080851807252,9.765080851807252,0.0718579157269423,0.1425468531838909,35.32575616695609,36.721978630418846,11.338705408199043,21.0,21.0,99.0,90.0,3.1511415869842034,1
362.0078122,9.935947328947956,9.969768059111225,9.966855199501024,10.150421930505926,0.0299282469135795,0.0398367182810556,0.0247229782233245,0.0135283606497129,0.0202332415748136,0.0416632171363809,0.0703349518052182,0.0319330694480986,0.0739225013587728,0.035039912232408,0.0339505287105851,0.0238935080314002,0.0198466166947148,0.049182649437435,0.0452198396141787,0.0635765601765797,0.1127526433458526,0.1432120874403822,9.771434189142568,9.771434189142568,0.0718429485833963,0.1425697334417869,35.32393153589548,36.723532180525865,11.338705408199043,21.0,21.0,99.0,90.0,3.1511415869842034,1
363.0078122,9.94874027595836,10.002077347935325,10.191016411302655,10.345944826137671,0.0340688536988327,0.0426208020668844,0.0271418166911311,0.0187171177014858,0.0224726234571067,0.0562881822483269,0.0742881871884755,0.0480389779498737,0.0798363449093156,0.0533586271008486,0.035154867191801,0.0294529747773269,0.0231006353526899,0.0671596602795063,0.0536258616681171,0.0984480760897258,0.1245183126996086,0.1706447609230056,9.787449235894098,9.787449235894098,0.0718350888042203,0.1425899123721986,35.32177242255091,36.72507932939395,11.338705408199043,21.0,21.0,99.0,90.0,3.1511415869842034,1
364.0078122,9.961869769667844,10.034687209424852,10.48391994954859,10.560343335830956,0.0362534337098661,0.0419590534964012,0.0293502173889492,0.0250805383660624,0.0248239996356275,0.065784236303983,0.077723004796948,0.0657043620814904,0.0859789799362031,0.0729714286597367,0.0362381204461279,0.0356036055499263,0.0254008165740632,0.0799516893332522,0.0630327588905901,0.1336760742492218,0.1371364099980231,0.1976666317678035,9.79770133548798,9.79770133548798,0.071827724663339,0.1426131084209321,35.3192995760497,36.72651877562487,11.354087097722852,21.0,21.0,99.0,90.0,3.1511415869842034,1
365.0078122,9.972166103210458,10.05678825279155,10.742529478328091,10.72891580407764,0.0359099491158036,0.0379621216698528,0.0307848533286018,0.0310033543374899,0.0262984399670036,0.066503382670558,0.0773140727880627,0.0844863114318164,0.0903096325102358,0.0846645282711428,0.0375212389578236,0.0415040512417568,0.0266691536510375,0.0866148762892389,0.069592743654092,0.1579577719090695,0.1488651183119951,0.217880830727974,9.798909549109217,9.798909549109217,0.0718254138405777,0.1426351107403246,35.31670523189361,36.72789526953094,11.354087097722852,21.0,21.0,99.0,90.0,3.1511415869842034,1
366.0078122,9.97725444227896,10.063646482141325,10.873599389160107,10.824023090083934,0.0345388798807103,0.0340911996939932,0.0313923361142511,0.0353998051399975,0.0268638258583389,0.0605542836417729,0.0731075523429247,0.105117459453883,0.0913987586633515,0.0814164429748184,0.0377406740737792,0.0466732057994166,0.0276283175522237,0.0905556141963719,0.0728239888178338,0.1620650984533061,0.1591397385798443,0.2278848272091956,9.797035867335662,9.797035867335662,0.0718230114306179,0.1426598621854855,35.313627871849455,36.72894962036348,11.354087097722852,21.0,21.0,99.0,90.0,3.1511415869842034,1
367.0078122,9.97765826227889,10.060276888436828,10.879028327576837,10.86397798236322,0.0335888591986677,0.0313475305235198,0.0312925704445038,0.0385260336445246,0.0270412081725074,0.0532632556578575,0.0680880252503904,0.1263532314859125,0.0896585544930861,0.0663419285004464,0.0363788751995701,0.0510278130942533,0.0290101283897447,0.0951213581363488,0.0731182136152385,0.1513494578840153,0.1678926483958811,0.2286760722818072,9.7955283451033,9.7955283451033,0.0718268630550028,0.1426865981164601,35.310376016523946,36.729844052693664,11.384802115833049,21.0,21.0,99.0,90.0,3.1511415869842034,1
368.0078122,9.976174622277036,10.05611159570954,10.829450653600604,10.876009857423677,0.033135772007303,0.0289626759541413,0.0305868007106677,0.0412470241067932,0.0268868032479027,0.0490038273940975,0.0649884836237133,0.1426111259292981,0.0871065541782461,0.0496704664034478,0.0346288762123206,0.0542083183865972,0.0305768257186953,0.1008497464755912,0.0705013851490884,0.1399790766030043,0.1746920890711815,0.2239923250359756,9.791413714093,9.791413714093,0.0718324272239885,0.1427108791304557,35.3067548986117,36.73052250461836,11.384802115833049,21.0,21.0,99.0,90.0,3.1511415869842034,1
369.0078122,9.9746109431771,10.055110622744872,10.785469451322388,10.877811637629229,0.0328794999618567,0.0270123501061881,0.029494569192098,0.043785896082559,0.0261905884489154,0.0502685039806903,0.0647488531233106,0.1477022611241872,0.0854908654008218,0.0381761324864195,0.0337696868751049,0.055924282617631,0.0313152207861985,0.1051834580797743,0.0664730569333189,0.1321410427405112,0.179073781456962,0.2174268389744685,9.782651046089834,9.782651046089834,0.0718375399668243,0.1427307981821684,35.30284239567253,36.7310026497962,11.430504450149382,21.0,21.0,99.0,90.0,3.1511415869842034,1
370.0078122,9.972993689408591,10.05357554341392,10.772461930091549,10.882394244818746,0.0331020773392621,0.0259535615376732,0.028498506958446,0.0457239687340533,0.0252246861388444,0.0572427167906153,0.0667447661180068,0.1415183776213971,0.0851013882797338,0.0314563166590809,0.0337576279447424,0.0567885794119842,0.0307255639565723,0.106158344250015,0.0641403417953575,0.1233363600328532,0.181575561199856,0.2109505269854618,9.773723905588913,9.773723905588913,0.0718485560453812,0.1427523810160521,35.2986856715805,36.731327866960775,11.430504450149382,21.0,21.0,99.0,90.0,3.1511415869842034,1
